state_name,county_entity_name,census_tract_2020_number_fips_code,tract_type
Michigan,Ingham County,26065006700,Directly adjoining
Michigan,Ingham County,26065006800,Directly adjoining
Michigan,Ingham County,26065007000,Directly adjoining
Michigan,Ingham County,26065980200,Generating unit retirement
Michigan,Jackson County,26075006403,Directly adjoining
Michigan,Marquette County,26103000200,Directly adjoining
Michigan,"Marquette
County",26103000300,Directly adjoining
Michigan,Marquette County,26103000500,Directly adjoining
Michigan,"Marquette
County",26103000600,Generating unit retirement
Michigan,"Marquette
County",26103000700,Directly adjoining
Michigan,Marquette County,26103001100,Directly adjoining
Michigan,"Marquette
County",26103001300,Directly adjoining
Michigan,"Marquette
County",26103002801,Directly adjoining
Michigan,Marquette County,26103002802,Generating unit retirement
Michigan,"Marquette
County",26103002901,Directly adjoining
Michigan,"Marquette
County",26103990000,Directly adjoining
Michigan,Menominee County,26109960500,Directly adjoining
Michigan,"Menominee
County",26109960600,Directly adjoining
Michigan,Menominee County,26109960700,Generating unit retirement
Michigan,Menominee County,26109990000,Directly adjoining
Michigan,Monroe County,26115832600,Directly adjoining
Michigan,Monroe County,26115833600,Directly adjoining
Michigan,Monroe County,26115833700,Generating unit retirement
Michigan,Monroe County,26115990000,Directly adjoining
Michigan,Muskegon County,26121000900,Directly adjoining
Michigan,Muskegon County,26121001000,Generating unit retirement
Michigan,Muskegon County,26121001500,Directly adjoining
Michigan,Muskegon County,26121001600,Directly adjoining
Michigan,Muskegon County,26121001700,Directly adjoining
Michigan,Muskegon County,26121001800,Generating unit retirement
Michigan,Muskegon County,26121001901,Directly adjoining
Michigan,Muskegon County,26121002300,Directly adjoining
Michigan,Muskegon County,26121003200,Directly adjoining
Michigan,Muskegon County,26121003300,Directly adjoining
Michigan,Muskegon County,26121003400,Directly adjoining
Michigan,Muskegon County,26121004200,Directly adjoining
Michigan,Muskegon County,26121990000,Directly adjoining
Michigan,Ontonagon County,26131970100,Directly adjoining
Michigan,"Ontonagon
County",26131970200,Generating unit retirement
Michigan,Ontonagon County,26131970300,Directly adjoining
Michigan,"Ontonagon
County",26131990100,Directly adjoining
Michigan,Ottawa County,26139020600,Directly adjoining
Michigan,Ottawa County,26139020900,Generating unit retirement
Michigan,Ottawa County,26139021000,Directly adjoining
Michigan,Ottawa County,26139021100,Directly adjoining
Michigan,Ottawa County,26139021203,Directly adjoining
Michigan,Ottawa County,26139024901,Directly adjoining
Michigan,Ottawa County,26139024902,Generating unit retirement
Michigan,Ottawa County,26139025101,Directly adjoining
Michigan,St. Clair County,26147620000,Directly adjoining
Michigan,St. Clair County,26147637100,Directly adjoining
Michigan,St. Clair County,26147637200,Directly adjoining
Michigan,St. Clair County,26147637300,Generating unit retirement
Michigan,St. Clair County,26147640100,Directly adjoining
Michigan,St. Clair County,26147640200,Directly adjoining
Michigan,St. Clair County,26147641000,Directly adjoining
Michigan,St. Clair County,26147642000,Directly adjoining
Michigan,St. Clair County,26147643000,Generating unit retirement
Michigan,St. Clair County,26147644000,Directly adjoining
Michigan,Sanilac County,26151970100,Directly adjoining
Michigan,Sanilac County,26151970200,Directly adjoining
Michigan,Sanilac County,26151990000,Directly adjoining
Michigan,Tuscola County,26157000300,Directly adjoining
Michigan,Tuscola County,26157990000,Directly adjoining
Michigan,Wayne County,26163524600,Directly adjoining
Michigan,Wayne County,26163579100,Directly adjoining
Michigan,Wayne County,26163579200,Directly adjoining
Michigan,Wayne County,26163594401,Directly adjoining
Michigan,Wayne County,26163596100,Directly adjoining
Michigan,Wayne County,26163596300,Directly adjoining
Michigan,Wayne County,26163597000,Directly adjoining
Michigan,Wayne County,26163982301,Generating unit retirement
Michigan,Wayne County,26163982302,Directly adjoining
Michigan,Wayne County,26163984100,Directly adjoining
Michigan,Wayne County,26163985600,Generating unit retirement
Michigan,Wayne County,26163987000,Directly adjoining
Minnesota,Benton County,27009020202,Directly adjoining
Minnesota,Benton County,27009020205,Directly adjoining
Minnesota,Benton County,27009020206,Generating unit retirement
Minnesota,Benton County,27009020300,Directly adjoining
Minnesota,Benton County,27009021103,Directly adjoining
Minnesota,Benton County,27009021104,Directly adjoining
Minnesota,Cass County,27021960100,Directly adjoining
Minnesota,Cook County,27031480101,Directly adjoining
Minnesota,Cook County,27031480102,Generating unit retirement
Minnesota,Cook County,27031480200,Directly adjoining
Minnesota,Cook County,27031990000,Directly adjoining
Minnesota,"Crow Wing
County",27035950901,Directly adjoining
Minnesota,"Crow Wing
County",27035951000,Directly adjoining
Minnesota,Crow Wing County,27035951100,Directly adjoining
Minnesota,"Crow Wing
County",27035951200,Generating unit retirement
Minnesota,"Crow Wing
County",27035951301,Directly adjoining
Minnesota,Crow Wing County,27035951303,Directly adjoining
Minnesota,"Crow Wing
County",27035951304,Directly adjoining
Minnesota,Dakota County,27037060710,Directly adjoining
Minnesota,Dakota County,27037060711,Directly adjoining
Minnesota,Dakota County,27037060714,Directly adjoining
Minnesota,Dakota County,27037060721,Directly adjoining
Minnesota,Dakota County,27037060725,Directly adjoining
Minnesota,Dakota County,27037060737,Directly adjoining
Minnesota,Dakota County,27037060738,Directly adjoining
Minnesota,Dakota County,27037060747,Directly adjoining
Minnesota,Dakota County,27037060748,Generating unit retirement
Minnesota,Hennepin County,27053025100,Directly adjoining
Minnesota,Hennepin County,27053025301,Directly adjoining
Minnesota,Hennepin County,27053025801,Directly adjoining
Minnesota,Houston County,27055020200,Directly adjoining
Minnesota,Houston County,27055020900,Directly adjoining
Minnesota,Itasca County,27061480301,Directly adjoining
Minnesota,Itasca County,27061480302,Directly adjoining
Minnesota,Itasca County,27061480701,Directly adjoining
Minnesota,Itasca County,27061480702,Generating unit retirement
Minnesota,Itasca County,27061480801,Directly adjoining
Minnesota,Itasca County,27061480804,Directly adjoining
Minnesota,Itasca County,27061480805,Directly adjoining
Minnesota,Itasca County,27061480902,Directly adjoining
Minnesota,Itasca County,27061940000,Directly adjoining
Minnesota,Lake County,27075370101,Directly adjoining
Minnesota,Olmsted County,27109000100,Directly adjoining
Minnesota,Olmsted County,27109000200,Directly adjoining
Minnesota,Olmsted County,27109000500,Directly adjoining
Minnesota,Olmsted County,27109000600,Generating unit retirement
Minnesota,Olmsted County,27109001301,Directly adjoining
Minnesota,Olmsted County,27109001401,Directly adjoining
Minnesota,Olmsted County,27109001502,Directly adjoining
Minnesota,Olmsted County,27109001503,Directly adjoining
Minnesota,Olmsted County,27109001601,Directly adjoining
Minnesota,Olmsted County,27109002300,Directly adjoining
Minnesota,Otter Tail County,27111960800,Directly adjoining
Minnesota,Otter Tail County,27111960900,Directly adjoining
Minnesota,Otter Tail County,27111961000,Directly adjoining
Minnesota,Otter Tail County,27111961100,Generating unit retirement
Minnesota,Otter Tail County,27111961700,Directly adjoining
Minnesota,Stearns County,27145010101,Directly adjoining
Minnesota,Stearns County,27145010103,Directly adjoining
Minnesota,Wabasha County,27157490100,Directly adjoining
Minnesota,Wabasha County,27157490200,Directly adjoining
Mississippi,DeSoto County,28033070101,Directly adjoining
Mississippi,Forrest County,28035000800,Directly adjoining
Mississippi,Forrest County,28035010500,Directly adjoining
Mississippi,Forrest County,28035010601,Directly adjoining
Mississippi,Kemper County,28069030100,Directly adjoining
Mississippi,Kemper County,28069030200,Mine closure
Mississippi,Lamar County,28073020203,Directly adjoining
Mississippi,Lamar County,28073020204,Directly adjoining
Mississippi,Lamar County,28073020206,Directly adjoining
Mississippi,Lamar County,28073020303,Generating unit retirement
Mississippi,Lamar County,28073020304,Directly adjoining
Mississippi,Lamar County,28073020305,Directly adjoining
Mississippi,Lamar County,28073020402,Directly adjoining
Mississippi,"Lauderdale
County",28075010205,Directly adjoining
Mississippi,"Lauderdale
County",28075010301,Directly adjoining
Mississippi,Lauderdale County,28075010304,Directly adjoining
Mississippi,Monroe County,28095950101,Directly adjoining
Mississippi,Monroe County,28095950501,Directly adjoining
Mississippi,Monroe County,28095950502,Directly adjoining
Mississippi,Neshoba County,28099010101,Directly adjoining
Mississippi,Neshoba County,28099010102,Directly adjoining
Mississippi,Neshoba County,28099010600,Directly adjoining
Mississippi,Newton County,28101050100,Directly adjoining
Mississippi,Noxubee County,28103950100,Directly adjoining
Mississippi,Noxubee County,28103950200,Directly adjoining
Mississippi,Winston County,28159950500,Directly adjoining
Missouri,Barton County,29011960200,Directly adjoining
Missouri,Bates County,29013070100,Directly adjoining
Missouri,Bates County,29013070200,"Mine closure, Directly adjoining"
Missouri,Bates County,29013070300,Directly adjoining
Missouri,Bates County,29013070400,Directly adjoining
Missouri,Benton County,29015460702,Directly adjoining
Missouri,Boone County,29019000200,Directly adjoining
Missouri,Boone County,29019000700,Directly adjoining
Missouri,Boone County,29019000900,Generating unit retirement
Missouri,Boone County,29019001001,Directly adjoining
Missouri,Boone County,29019001402,Directly adjoining
Missouri,Boone County,29019001506,Directly adjoining
Missouri,Boone County,29019001507,Directly adjoining
Missouri,Boone County,29019002100,Directly adjoining
Missouri,Callaway County,29027070200,Directly adjoining
Missouri,Callaway County,29027070602,Directly adjoining
Missouri,Callaway County,29027070701,Directly adjoining
Missouri,Cass County,29037061100,Directly adjoining
Missouri,Christian County,29043020202,Directly adjoining
Missouri,Christian County,29043020207,Directly adjoining
Missouri,Christian County,29043020307,Directly adjoining
Missouri,Clay County,29047021401,Directly adjoining
Missouri,Clay County,29047021403,Directly adjoining
Missouri,Clay County,29047021601,Directly adjoining
Missouri,Clay County,29047021602,"Generating unit retirement, Directly
adjoining"
Missouri,Clay County,29047021701,Directly adjoining
Missouri,Clay County,29047021704,Directly adjoining
Missouri,Clay County,29047021811,Directly adjoining
Missouri,Clay County,29047022301,Directly adjoining
Missouri,Cole County,29051020198,Directly adjoining
Missouri,"Gasconade
County",29073960200,Directly adjoining
Missouri,Greene County,29077003801,Directly adjoining
Missouri,Greene County,29077004002,Directly adjoining
Missouri,Greene County,29077004003,Generating unit retirement
Missouri,Greene County,29077004004,Directly adjoining
Missouri,Greene County,29077004005,Directly adjoining
Missouri,Greene County,29077004108,Directly adjoining
Missouri,Greene County,29077004109,Directly adjoining
Missouri,Henry County,29083950200,Directly adjoining
Missouri,Henry County,29083950300,Directly adjoining
Missouri,Henry County,29083950400,Generating unit retirement
Missouri,Henry County,29083950500,Directly adjoining
Missouri,Henry County,29083950600,Directly adjoining
Missouri,Jackson County,29095014902,Directly adjoining
Missouri,Jackson County,29095014903,Directly adjoining
Missouri,Jackson County,29095015000,"Generating unit retirement, Directly adjoining"
Missouri,Jackson County,29095015100,Directly adjoining
Missouri,Jackson County,29095017700,Directly adjoining
Missouri,Jasper County,29097011202,Directly adjoining
Missouri,Jasper County,29097011301,Directly adjoining
Missouri,Jasper County,29097011302,Directly adjoining
Missouri,Jasper County,29097011502,Directly adjoining
Missouri,Jasper County,29097012201,"Generating unit retirement, Directly adjoining"
Missouri,Jasper County,29097012202,Directly adjoining
Missouri,Jefferson County,29099700111,Directly adjoining
Missouri,Jefferson County,29099700115,Directly adjoining
Missouri,Lafayette County,29107090100,Directly adjoining
Missouri,"Montgomery
County",29139970300,Directly adjoining
Missouri,Newton County,29145020601,Directly adjoining
Missouri,Osage County,29151490100,Generating unit retirement
Missouri,Osage County,29151490200,Directly adjoining
Missouri,Osage County,29151490300,Directly adjoining
Missouri,Phelps County,29161890401,Generating unit retirement
Missouri,Phelps County,29161890402,Directly adjoining
Missouri,Phelps County,29161890500,Directly adjoining
Missouri,Phelps County,29161890700,Directly adjoining
Missouri,Phelps County,29161890800,Directly adjoining
Missouri,Pike County,29163460100,Directly adjoining
Missouri,Pike County,29163460200,Generating unit retirement
Missouri,Pike County,29163460300,Directly adjoining
Missouri,Pike County,29163460400,Directly adjoining
Missouri,Pike County,29163460500,Directly adjoining
Missouri,Ralls County,29173470100,Directly adjoining
Missouri,Ralls County,29173470200,Directly adjoining
Missouri,Ray County,29177080300,Directly adjoining
Missouri,St. Charles County,29183310100,Directly adjoining
Missouri,St. Clair County,29185480100,Directly adjoining
Missouri,St. Clair County,29185480300,Directly adjoining
